Code,Description,last_updated
T2164,Corrosion of second degree of lower back,09-12-2025
T2165,Corrosion of second degree of buttock,09-12-2025
T2166,Corrosion of second degree of male genital region,09-12-2025
T2167,Corrosion of second degree of female genital region,09-12-2025
T2169,Corrosion of second degree of other site of trunk,09-12-2025
T217,Corrosion of third degree of trunk,09-12-2025
T2170,"Corrosion of third degree of trunk, unspecified site",09-12-2025
T2171,Corrosion of third degree of chest wall,09-12-2025
T2172,Corrosion of third degree of abdominal wall,09-12-2025
T2173,Corrosion of third degree of upper back,09-12-2025
T2174,Corrosion of third degree of lower back,09-12-2025
T2175,Corrosion of third degree of buttock,09-12-2025
T2176,Corrosion of third degree of male genital region,09-12-2025
T2177,Corrosion of third degree of female genital region,09-12-2025
T2179,Corrosion of third degree of other site of trunk,09-12-2025
T22,"Burn and corrosion of shldr/up lmb, except wrist and hand",09-12-2025
T220,"Burn of unsp degree of shldr/up lmb, except wrist and hand",09-12-2025
T2200,"Burn unsp degree of shldr/up lmb, except wrs/hnd, unsp site",09-12-2025
T2201,Burn of unspecified degree of forearm,09-12-2025
T2202,Burn of unspecified degree of elbow,09-12-2025
T2203,Burn of unspecified degree of upper arm,09-12-2025
T2204,Burn of unspecified degree of axilla,09-12-2025
T2205,Burn of unspecified degree of shoulder,09-12-2025
T2206,Burn of unspecified degree of scapular region,09-12-2025
T2209,"Burn of unsp deg mult sites of shldr/up lmb, except wrs/hnd",09-12-2025
T221,"Burn of first degree of shldr/up lmb, except wrist and hand",09-12-2025
T2210,"Burn first degree of shldr/up lmb, except wrs/hnd, unsp site",09-12-2025
T2211,Burn of first degree of forearm,09-12-2025
T2212,Burn of first degree of elbow,09-12-2025
T2213,Burn of first degree of upper arm,09-12-2025
T2214,Burn of first degree of axilla,09-12-2025
T2215,Burn of first degree of shoulder,09-12-2025
T2216,Burn of first degree of scapular region,09-12-2025
T2219,"Burn of first deg mult sites of shldr/up lmb, except wrs/hnd",09-12-2025
T222,"Burn of second degree of shldr/up lmb, except wrist and hand",09-12-2025
T2220,"Burn second deg of shldr/up lmb, except wrs/hnd, unsp site",09-12-2025
T2221,Burn of second degree of forearm,09-12-2025
T2222,Burn of second degree of elbow,09-12-2025
T2223,Burn of second degree of upper arm,09-12-2025
T2224,Burn of second degree of axilla,09-12-2025
T2225,Burn of second degree of shoulder,09-12-2025
T2226,Burn of second degree of scapular region,09-12-2025
T2229,"Burn of 2nd deg mul sites of shldr/up lmb, except wrs/hnd",09-12-2025
T223,"Burn of third degree of shldr/up lmb, except wrist and hand",09-12-2025
T2230,"Burn third degree of shldr/up lmb, except wrs/hnd, unsp site",09-12-2025
T2231,Burn of third degree of forearm,09-12-2025
T2232,Burn of third degree of elbow,09-12-2025
T2233,Burn of third degree of upper arm,09-12-2025
T2234,Burn of third degree of axilla,09-12-2025
T2235,Burn of third degree of shoulder,09-12-2025
T2236,Burn of third degree of scapular region,09-12-2025
T2239,"Burn of 3rd deg mu sites of shldr/up lmb, except wrs/hnd",09-12-2025
T224,"Corrosion of unsp degree of shldr/up lmb, except wrs/hnd",09-12-2025
T2240,"Corros unsp deg of shldr/up lmb, except wrs/hnd, unsp site",09-12-2025
T2241,Corrosion of unspecified degree of forearm,09-12-2025
T2242,Corrosion of unspecified degree of elbow,09-12-2025
T2243,Corrosion of unspecified degree of upper arm,09-12-2025
T2244,Corrosion of unspecified degree of axilla,09-12-2025
T2245,Corrosion of unspecified degree of shoulder,09-12-2025
T2246,Corrosion of unspecified degree of scapular region,09-12-2025
T2249,"Corros unsp deg mult sites of shldr/up lmb, except wrs/hnd",09-12-2025
T225,"Corrosion of first degree of shldr/up lmb, except wrs/hnd",09-12-2025
T2250,"Corros first deg of shldr/up lmb, except wrs/hnd unsp site",09-12-2025
T2251,Corrosion of first degree of forearm,09-12-2025
T2252,Corrosion of first degree of elbow,09-12-2025
T2253,Corrosion of first degree of upper arm,09-12-2025
T2254,Corrosion of first degree of axilla,09-12-2025
T2255,Corrosion of first degree of shoulder,09-12-2025
T2256,Corrosion of first degree of scapular region,09-12-2025
T2259,"Corros first deg mult sites of shldr/up lmb, except wrs/hnd",09-12-2025
T226,"Corrosion of second degree of shldr/up lmb, except wrs/hnd",09-12-2025
T2260,"Corros second deg of shldr/up lmb, except wrs/hnd, unsp site",09-12-2025
T2261,Corrosion of second degree of forearm,09-12-2025
T2262,Corrosion of second degree of elbow,09-12-2025
T2263,Corrosion of second degree of upper arm,09-12-2025
T2264,Corrosion of second degree of axilla,09-12-2025
T2265,Corrosion of second degree of shoulder,09-12-2025
T2266,Corrosion of second degree of scapular region,09-12-2025
T2269,"Corros 2nd deg mul sites of shldr/up lmb, except wrs/hnd",09-12-2025
T227,"Corrosion of third degree of shldr/up lmb, except wrs/hnd",09-12-2025
T2270,"Corros third deg of shldr/up lmb, except wrs/hnd, unsp site",09-12-2025
T2271,Corrosion of third degree of forearm,09-12-2025
T2272,Corrosion of third degree of elbow,09-12-2025
T2273,Corrosion of third degree of upper arm,09-12-2025
T2274,Corrosion of third degree of axilla,09-12-2025
T2275,Corrosion of third degree of shoulder,09-12-2025
T2276,Corrosion of third degree of scapular region,09-12-2025
T2279,"Corros 3rd deg mu sites of shldr/up lmb, except wrs/hnd",09-12-2025
T23,Burn and corrosion of wrist and hand,09-12-2025
T230,Burn of unspecified degree of wrist and hand,09-12-2025
T2300,"Burn of unspecified degree of hand, unspecified site",09-12-2025
T2301,Burn of unspecified degree of thumb (nail),09-12-2025
T2302,Burn of unsp degree of single finger (nail) except thumb,09-12-2025
T2303,"Burn of unsp deg mult fingers (nail), not including thumb",09-12-2025
T2304,"Burn of unsp deg mult fingers (nail), including thumb",09-12-2025
T2305,Burn of unspecified degree of palm,09-12-2025
T2306,Burn of unspecified degree of back of hand,09-12-2025
T2307,Burn of unspecified degree of wrist,09-12-2025
T2309,Burn of unsp degree of multiple sites of wrist and hand,09-12-2025
T231,Burn of first degree of wrist and hand,09-12-2025
T2310,"Burn of first degree of hand, unspecified site",09-12-2025
T2311,Burn of first degree of thumb (nail),09-12-2025
T2312,Burn of first degree of single finger (nail) except thumb,09-12-2025
T2313,"Burn of first deg mult fingers (nail), not including thumb",09-12-2025
T2314,"Burn of first deg mult fingers (nail), including thumb",09-12-2025
T2315,Burn of first degree of palm,09-12-2025
T2316,Burn of first degree of back of hand,09-12-2025
T2317,Burn of first degree of wrist,09-12-2025
T2319,Burn of first degree of multiple sites of wrist and hand,09-12-2025
T232,Burn of second degree of wrist and hand,09-12-2025
T2320,"Burn of second degree of hand, unspecified site",09-12-2025
T2321,Burn of second degree of thumb (nail),09-12-2025
T2322,Burn of second degree of single finger (nail) except thumb,09-12-2025
T2323,"Burn of 2nd deg mul fingers (nail), not including thumb",09-12-2025
T2324,"Burn of 2nd deg mul fingers (nail), including thumb",09-12-2025
T2325,Burn of second degree of palm,09-12-2025
T2326,Burn of second degree of back of hand,09-12-2025
T2327,Burn of second degree of wrist,09-12-2025
T2329,Burn of second degree of multiple sites of wrist and hand,09-12-2025
T233,Burn of third degree of wrist and hand,09-12-2025
T2330,"Burn of third degree of hand, unspecified site",09-12-2025
T2331,Burn of third degree of thumb (nail),09-12-2025
T2332,Burn of third degree of single finger (nail) except thumb,09-12-2025
T2333,"Burn of 3rd deg mu fingers (nail), not including thumb",09-12-2025
T2334,"Burn of 3rd deg mu fingers (nail), including thumb",09-12-2025
T2335,Burn of third degree of palm,09-12-2025
T2336,Burn of third degree of back of hand,09-12-2025
T2337,Burn of third degree of wrist,09-12-2025
T2339,Burn of third degree of multiple sites of wrist and hand,09-12-2025
T234,Corrosion of unspecified degree of wrist and hand,09-12-2025
T2340,"Corrosion of unspecified degree of hand, unspecified site",09-12-2025
T2341,Corrosion of unspecified degree of thumb (nail),09-12-2025
T2342,Corros unsp degree of single finger (nail) except thumb,09-12-2025
T2343,"Corros unsp deg mult fingers (nail), not including thumb",09-12-2025
T2344,"Corrosion of unsp deg mult fingers (nail), including thumb",09-12-2025
T2345,Corrosion of unspecified degree of palm,09-12-2025
T2346,Corrosion of unspecified degree of back of hand,09-12-2025
T2347,Corrosion of unspecified degree of wrist,09-12-2025
T2349,Corrosion of unsp degree of multiple sites of wrist and hand,09-12-2025
T235,Corrosion of first degree of wrist and hand,09-12-2025
T2350,"Corrosion of first degree of hand, unspecified site",09-12-2025
T2351,Corrosion of first degree of thumb (nail),09-12-2025
T2352,Corros first degree of single finger (nail) except thumb,09-12-2025
T2353,"Corros first deg mult fingers (nail), not including thumb",09-12-2025
T2354,"Corrosion of first deg mult fingers (nail), including thumb",09-12-2025
T2355,Corrosion of first degree of palm,09-12-2025
T2356,Corrosion of first degree of back of hand,09-12-2025
T2357,Corrosion of first degree of wrist,09-12-2025
T2359,Corrosion of first deg mult sites of wrist and hand,09-12-2025
T236,Corrosion of second degree of wrist and hand,09-12-2025
T2360,"Corrosion of second degree of hand, unspecified site",09-12-2025
T2361,Corrosion of second degree of thumb (nail),09-12-2025
T2362,Corros second degree of single finger (nail) except thumb,09-12-2025
T2363,"Corrosion of 2nd deg mul fingers (nail), not including thumb",09-12-2025
T2364,"Corrosion of 2nd deg mul fingers (nail), including thumb",09-12-2025
T2365,Corrosion of second degree of palm,09-12-2025
T2366,Corrosion of second degree of back of hand,09-12-2025
T2367,Corrosion of second degree of wrist,09-12-2025
T2369,Corrosion of 2nd deg mul sites of wrist and hand,09-12-2025
T237,Corrosion of third degree of wrist and hand,09-12-2025
T2370,"Corrosion of third degree of hand, unspecified site",09-12-2025
T2371,Corrosion of third degree of thumb (nail),09-12-2025
T2372,Corros third degree of single finger (nail) except thumb,09-12-2025
T2373,"Corrosion of 3rd deg mu fingers (nail), not including thumb",09-12-2025
T2374,"Corrosion of 3rd deg mu fingers (nail), including thumb",09-12-2025
T2375,Corrosion of third degree of palm,09-12-2025
T2376,Corrosion of third degree of back of hand,09-12-2025
T2377,Corrosion of third degree of wrist,09-12-2025
T2379,Corrosion of 3rd deg mu sites of wrist and hand,09-12-2025
T24,"Burn and corrosion of lower limb, except ankle and foot",09-12-2025
T240,"Burn of unsp degree of lower limb, except ankle and foot",09-12-2025
T2400,"Burn of unsp degree of unsp site lower limb, except ank/ft",09-12-2025
T2401,Burn of unspecified degree of thigh,09-12-2025
T2402,Burn of unspecified degree of knee,09-12-2025
T2403,Burn of unspecified degree of lower leg,09-12-2025
T2409,"Burn of unsp deg mult sites of lower limb, except ank/ft",09-12-2025
T241,"Burn of first degree of lower limb, except ankle and foot",09-12-2025
T2410,"Burn of first degree of unsp site lower limb, except ank/ft",09-12-2025
T2411,Burn of first degree of thigh,09-12-2025
T2412,Burn of first degree of knee,09-12-2025
T2413,Burn of first degree of lower leg,09-12-2025
T2419,"Burn of first deg mult sites of lower limb, except ank/ft",09-12-2025
T242,"Burn of second degree of lower limb, except ankle and foot",09-12-2025
T2420,"Burn of second degree of unsp site lower limb, except ank/ft",09-12-2025
T2421,Burn of second degree of thigh,09-12-2025
T2422,Burn of second degree of knee,09-12-2025
T2423,Burn of second degree of lower leg,09-12-2025
T2429,"Burn of 2nd deg mul sites of lower limb, except ank/ft",09-12-2025
T243,"Burn of third degree of lower limb, except ankle and foot",09-12-2025
T2430,"Burn of third degree of unsp site lower limb, except ank/ft",09-12-2025
T2431,Burn of third degree of thigh,09-12-2025
T2432,Burn of third degree of knee,09-12-2025
T2433,Burn of third degree of lower leg,09-12-2025
T2439,"Burn of 3rd deg mu sites of lower limb, except ank/ft",09-12-2025
T244,"Corrosion of unsp degree of lower limb, except ank/ft",09-12-2025
T2440,"Corros unsp degree of unsp site lower limb, except ank/ft",09-12-2025
T2441,Corrosion of unspecified degree of thigh,09-12-2025
T2442,Corrosion of unspecified degree of knee,09-12-2025
T2443,Corrosion of unspecified degree of lower leg,09-12-2025
T2449,"Corros unsp deg mult sites of lower limb, except ank/ft",09-12-2025
T245,"Corrosion of first degree of lower limb, except ank/ft",09-12-2025
T2450,"Corros first degree of unsp site lower limb, except ank/ft",09-12-2025
T2451,Corrosion of first degree of thigh,09-12-2025
T2452,Corrosion of first degree of knee,09-12-2025
T2453,Corrosion of first degree of lower leg,09-12-2025
T2459,"Corros first deg mult sites of lower limb, except ank/ft",09-12-2025
T246,"Corrosion of second degree of lower limb, except ank/ft",09-12-2025
T2460,"Corros second degree of unsp site lower limb, except ank/ft",09-12-2025
T2461,Corrosion of second degree of thigh,09-12-2025
T2462,Corrosion of second degree of knee,09-12-2025
T2463,Corrosion of second degree of lower leg,09-12-2025
T2469,"Corrosion of 2nd deg mul sites of lower limb, except ank/ft",09-12-2025
T247,"Corrosion of third degree of lower limb, except ank/ft",09-12-2025
T2470,"Corros third degree of unsp site lower limb, except ank/ft",09-12-2025
T2471,Corrosion of third degree of thigh,09-12-2025
T2472,Corrosion of third degree of knee,09-12-2025
T2473,Corrosion of third degree of lower leg,09-12-2025
T2479,"Corrosion of 3rd deg mu sites of lower limb, except ank/ft",09-12-2025
T25,Burn and corrosion of ankle and foot,09-12-2025
T250,Burn of unspecified degree of ankle and foot,09-12-2025
T2501,Burn of unspecified degree of ankle,09-12-2025
T2502,Burn of unspecified degree of foot,09-12-2025
T2503,Burn of unspecified degree of toe(s) (nail),09-12-2025
T2509,Burn of unsp degree of multiple sites of ankle and foot,09-12-2025
T251,Burn of first degree of ankle and foot,09-12-2025
T2511,Burn of first degree of ankle,09-12-2025
T2512,Burn of first degree of foot,09-12-2025
T2513,Burn of first degree of toe(s) (nail),09-12-2025
T2519,Burn of first degree of multiple sites of ankle and foot,09-12-2025
T252,Burn of second degree of ankle and foot,09-12-2025
T2521,Burn of second degree of ankle,09-12-2025
T2522,Burn of second degree of foot,09-12-2025
T2523,Burn of second degree of toe(s) (nail),09-12-2025
T2529,Burn of second degree of multiple sites of ankle and foot,09-12-2025
T253,Burn of third degree of ankle and foot,09-12-2025
T2531,Burn of third degree of ankle,09-12-2025
T2532,Burn of third degree of foot,09-12-2025
T2533,Burn of third degree of toe(s) (nail),09-12-2025
T2539,Burn of third degree of multiple sites of ankle and foot,09-12-2025
T254,Corrosion of unspecified degree of ankle and foot,09-12-2025
